"","year","data","what","model_id","fmodel","qmodel","rmodel","stock"
"5138",2004,NA,"fbar",46,"fmodel1","qmodel1","rmodel3","stk04"
"5139",2005,NA,"fbar",46,"fmodel1","qmodel1","rmodel3","stk04"
"5140",2006,NA,"fbar",46,"fmodel1","qmodel1","rmodel3","stk04"
"5141",2007,NA,"fbar",46,"fmodel1","qmodel1","rmodel3","stk04"
"5142",2008,NA,"fbar",46,"fmodel1","qmodel1","rmodel3","stk04"
"5143",2009,NA,"fbar",46,"fmodel1","qmodel1","rmodel3","stk04"
"5144",2010,NA,"fbar",46,"fmodel1","qmodel1","rmodel3","stk04"
"5145",2011,NA,"fbar",46,"fmodel1","qmodel1","rmodel3","stk04"
"5146",2012,NA,"fbar",46,"fmodel1","qmodel1","rmodel3","stk04"
"5147",2013,NA,"fbar",46,"fmodel1","qmodel1","rmodel3","stk04"
"5148",2014,NA,"fbar",46,"fmodel1","qmodel1","rmodel3","stk04"
"5149",2015,NA,"fbar",46,"fmodel1","qmodel1","rmodel3","stk04"
"5150",2016,NA,"fbar",46,"fmodel1","qmodel1","rmodel3","stk04"
"5151",2017,NA,"fbar",46,"fmodel1","qmodel1","rmodel3","stk04"
"5152",2018,NA,"fbar",46,"fmodel1","qmodel1","rmodel3","stk04"
"5153",1963,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5154",1964,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5155",1965,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5156",1966,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5157",1967,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5158",1968,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5159",1969,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5160",1970,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5161",1971,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5162",1972,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5163",1973,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5164",1974,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5165",1975,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5166",1976,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5167",1977,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5168",1978,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5169",1979,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5170",1980,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5171",1981,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5172",1982,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5173",1983,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5174",1984,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5175",1985,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5176",1986,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5177",1987,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5178",1988,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5179",1989,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5180",1990,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5181",1991,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5182",1992,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5183",1993,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5184",1994,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5185",1995,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5186",1996,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5187",1997,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5188",1998,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5189",1999,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5190",2000,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5191",2001,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5192",2002,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5193",2003,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5194",2004,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5195",2005,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5196",2006,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5197",2007,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5198",2008,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5199",2009,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5200",2010,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5201",2011,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5202",2012,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5203",2013,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5204",2014,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5205",2015,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5206",2016,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5207",2017,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5208",2018,NA,"ssb",47,"fmodel2","qmodel1","rmodel3","stk04"
"5209",1963,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5210",1964,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5211",1965,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5212",1966,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5213",1967,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5214",1968,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5215",1969,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5216",1970,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5217",1971,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5218",1972,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5219",1973,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5220",1974,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5221",1975,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5222",1976,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5223",1977,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5224",1978,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5225",1979,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5226",1980,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5227",1981,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5228",1982,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5229",1983,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5230",1984,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5231",1985,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5232",1986,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5233",1987,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5234",1988,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5235",1989,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5236",1990,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5237",1991,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5238",1992,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5239",1993,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5240",1994,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5241",1995,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5242",1996,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5243",1997,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5244",1998,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5245",1999,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5246",2000,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5247",2001,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5248",2002,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5249",2003,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5250",2004,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5251",2005,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5252",2006,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5253",2007,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5254",2008,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5255",2009,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5256",2010,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5257",2011,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5258",2012,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5259",2013,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5260",2014,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5261",2015,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5262",2016,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5263",2017,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5264",2018,NA,"fbar",47,"fmodel2","qmodel1","rmodel3","stk04"
"5265",1963,199811.977274766,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5266",1964,213220.941568332,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5267",1965,226221.250497883,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5268",1966,193536.012680832,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5269",1967,128966.471208921,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5270",1968,77216.912591525,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5271",1969,45692.0757229602,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5272",1970,26295.8627978038,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5273",1971,16471.4700648169,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5274",1972,11695.4755185915,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5275",1973,10770.0866026989,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5276",1974,14238.6945848123,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5277",1975,19718.6459596966,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5278",1976,25281.8278751814,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5279",1977,39736.4980620722,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5280",1978,59991.3968133211,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5281",1979,65768.3453177653,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5282",1980,66440.6674777797,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5283",1981,60490.3022671576,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5284",1982,46745.8812840748,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5285",1983,34250.8611555352,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5286",1984,25117.307644745,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5287",1985,21781.2773611882,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5288",1986,21480.5008179966,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5289",1987,22322.1985921155,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5290",1988,21743.5116210517,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5291",1989,22094.2232273788,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5292",1990,22485.130620363,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5293",1991,18929.9111712275,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5294",1992,16462.8403891602,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5295",1993,17030.742074985,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5296",1994,22494.0972704576,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5297",1995,27486.6241673227,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5298",1996,34427.4635985274,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5299",1997,43137.2208601804,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5300",1998,53332.058531602,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5301",1999,65639.941216514,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5302",2000,81801.6744890514,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5303",2001,92693.745833988,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5304",2002,99943.3254668423,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5305",2003,105653.824139555,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5306",2004,87180.5822113793,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5307",2005,87586.3299012213,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5308",2006,104411.276055626,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5309",2007,89298.1795563407,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5310",2008,73146.196025826,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5311",2009,62168.9817196217,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5312",2010,49003.1331201007,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5313",2011,38948.558017517,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5314",2012,46434.722564924,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5315",2013,74301.3476336786,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5316",2014,89623.5810536335,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5317",2015,95943.2328218177,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5318",2016,133259.069710474,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5319",2017,157684.032170965,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5320",2018,172336.038483709,"ssb",48,"fmodel3","qmodel1","rmodel3","stk04"
"5321",1963,0.16770475,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5322",1964,0.23630575,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5323",1965,0.328465,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5324",1966,0.440907,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5325",1967,0.55551925,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5326",1968,0.63624125,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5327",1969,0.64286875,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5328",1970,0.56222025,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5329",1971,0.42649675,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5330",1972,0.28981375,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5331",1973,0.188108,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5332",1974,0.1272815,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5333",1975,0.0982813,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5334",1976,0.092540675,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5335",1977,0.10814475,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5336",1978,0.1503105,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5337",1979,0.226134,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5338",1980,0.3274595,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5339",1981,0.41242,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5340",1982,0.429715,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5341",1983,0.37721075,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5342",1984,0.30136625,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5343",1985,0.243114,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5344",1986,0.21619725,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5345",1987,0.21981,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5346",1988,0.24848775,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5347",1989,0.288983,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5348",1990,0.31526375,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5349",1991,0.30191475,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5350",1992,0.25069675,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5351",1993,0.18897725,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5352",1994,0.1406155,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5353",1995,0.1126315,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5354",1996,0.1027159,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5355",1997,0.10745925,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5356",1998,0.124268,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5357",1999,0.149573,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5358",2000,0.17727725,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5359",2001,0.200801,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5360",2002,0.21757675,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5361",2003,0.23043175,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5362",2004,0.244184,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5363",2005,0.26114975,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5364",2006,0.2783825,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5365",2007,0.2877605,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5366",2008,0.28037,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5367",2009,0.25364425,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5368",2010,0.2142465,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5369",2011,0.17295075,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5370",2012,0.137606,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5371",2013,0.11079625,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5372",2014,0.09156425,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5373",2015,0.07773885,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5374",2016,0.067293175,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5375",2017,0.05883145,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5376",2018,0.0515993,"fbar",48,"fmodel3","qmodel1","rmodel3","stk04"
"5377",1963,295567.366455092,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5378",1964,290064.689822474,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5379",1965,285657.883008845,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5380",1966,259824.265155175,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5381",1967,200636.595406986,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5382",1968,142098.134676685,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5383",1969,120347.764859446,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5384",1970,92335.4363735204,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5385",1971,68582.1746038969,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5386",1972,53483.2659692692,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5387",1973,46565.0773291323,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5388",1974,46565.5314504653,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5389",1975,50598.1749169087,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5390",1976,59446.7549214732,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5391",1977,73589.7061657886,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5392",1978,96669.3894657486,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5393",1979,99537.2863734771,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5394",1980,91469.312197337,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5395",1981,89742.2323545728,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5396",1982,79378.503079813,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5397",1983,67571.8770389621,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5398",1984,54374.9528598718,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5399",1985,48294.5155309675,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5400",1986,46761.9384544274,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5401",1987,48455.6216096197,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5402",1988,46922.9562471064,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5403",1989,44847.0198303997,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5404",1990,46612.0813258541,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5405",1991,41665.1110316328,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5406",1992,37290.8742884002,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5407",1993,36263.7791867554,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5408",1994,44674.2402041174,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5409",1995,50335.5855139904,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5410",1996,58955.5010105685,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5411",1997,69122.2652407578,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5412",1998,81456.3909308723,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5413",1999,95431.7605055072,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5414",2000,116302.301348083,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5415",2001,138069.789980912,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5416",2002,141917.640652241,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5417",2003,144551.547096508,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5418",2004,123691.864834043,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5419",2005,119916.442831076,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5420",2006,156685.797768385,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5421",2007,150514.542934646,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5422",2008,126490.981180696,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5423",2009,103015.681497049,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5424",2010,81200.370099127,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5425",2011,64329.9485043128,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5426",2012,64181.9613064001,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5427",2013,92063.3553916949,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5428",2014,108004.402992873,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5429",2015,105844.912785362,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5430",2016,123766.681656411,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5431",2017,132771.979502597,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5432",2018,126042.894249994,"ssb",49,"fmodel1","qmodel2","rmodel3","stk04"
"5433",1963,0.109179275,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5434",1964,0.19254075,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5435",1965,0.29214,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5436",1966,0.3721635,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5437",1967,0.425001,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5438",1968,0.45081,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5439",1969,0.45691,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5440",1970,0.46406975,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5441",1971,0.438722,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5442",1972,0.30926175,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5443",1973,0.1559015,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5444",1974,0.08234745,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5445",1975,0.071582475,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5446",1976,0.09902285,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5447",1977,0.13972975,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5448",1978,0.15788375,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5449",1979,0.17247825,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5450",1980,0.218529,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5451",1981,0.27618375,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5452",1982,0.28279225,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5453",1983,0.2484725,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5454",1984,0.21862975,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5455",1985,0.19011275,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5456",1986,0.1582015,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5457",1987,0.14928175,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5458",1988,0.1854575,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
"5459",1989,0.249799,"fbar",49,"fmodel1","qmodel2","rmodel3","stk04"
